SensorType,hart,time
HRMLED RED,45797.0,2017-05-13 23:39:01.588
HRMLED RED,45800.0,2017-05-13 23:39:01.599
HRMLED RED,45805.0,2017-05-13 23:39:01.611
HRMLED RED,45805.0,2017-05-13 23:39:01.618
HRMLED RED,45809.0,2017-05-13 23:39:01.630
HRMLED RED,45827.0,2017-05-13 23:39:01.639
HRMLED RED,45827.0,2017-05-13 23:39:01.649
HRMLED RED,45838.0,2017-05-13 23:39:01.665
HRMLED RED,45840.0,2017-05-13 23:39:01.669
HRMLED RED,45851.0,2017-05-13 23:39:01.682
HRMLED RED,45863.0,2017-05-13 23:39:01.690
HRMLED RED,45863.0,2017-05-13 23:39:01.701
HRMLED RED,45858.0,2017-05-13 23:39:01.718
HRMLED RED,45858.0,2017-05-13 23:39:01.720
HRMLED RED,45856.0,2017-05-13 23:39:01.734
HRMLED RED,45857.0,2017-05-13 23:39:01.740
HRMLED RED,45827.0,2017-05-13 23:39:01.752
HRMLED RED,45786.0,2017-05-13 23:39:01.767
HRMLED RED,45704.0,2017-05-13 23:39:01.771
HRMLED RED,45594.0,2017-05-13 23:39:01.784
HRMLED RED,45462.0,2017-05-13 23:39:01.791
HRMLED RED,45338.0,2017-05-13 23:39:01.803
HRMLED RED,45225.0,2017-05-13 23:39:01.818
HRMLED RED,45138.0,2017-05-13 23:39:01.821
HRMLED RED,45098.0,2017-05-13 23:39:01.830
HRMLED RED,45056.0,2017-05-13 23:39:01.840
HRMLED RED,45052.0,2017-05-13 23:39:01.850
HRMLED RED,45044.0,2017-05-13 23:39:01.864
HRMLED RED,45053.0,2017-05-13 23:39:01.870
HRMLED RED,45064.0,2017-05-13 23:39:01.881
HRMLED RED,45070.0,2017-05-13 23:39:01.891
HRMLED RED,45082.0,2017-05-13 23:39:01.901
HRMLED RED,45114.0,2017-05-13 23:39:01.915
HRMLED RED,45133.0,2017-05-13 23:39:01.921
HRMLED RED,45134.0,2017-05-13 23:39:01.940
HRMLED RED,45150.0,2017-05-13 23:39:01.949
HRMLED RED,45180.0,2017-05-13 23:39:01.950
HRMLED RED,45207.0,2017-05-13 23:39:01.970
HRMLED RED,45237.0,2017-05-13 23:39:01.973
HRMLED RED,45270.0,2017-05-13 23:39:01.981
HRMLED RED,45296.0,2017-05-13 23:39:01.991
HRMLED RED,45334.0,2017-05-13 23:39:02.001
HRMLED RED,45377.0,2017-05-13 23:39:02.014
HRMLED RED,45389.0,2017-05-13 23:39:02.021
HRMLED RED,45415.0,2017-05-13 23:39:02.031
HRMLED RED,45432.0,2017-05-13 23:39:02.041
HRMLED RED,45454.0,2017-05-13 23:39:02.052
HRMLED RED,45464.0,2017-05-13 23:39:02.066
HRMLED RED,45469.0,2017-05-13 23:39:02.072
HRMLED RED,45464.0,2017-05-13 23:39:02.088
HRMLED RED,45489.0,2017-05-13 23:39:02.092
HRMLED RED,45486.0,2017-05-13 23:39:02.103
HRMLED RED,45494.0,2017-05-13 23:39:02.121
HRMLED RED,45483.0,2017-05-13 23:39:02.123
HRMLED RED,45499.0,2017-05-13 23:39:02.139
HRMLED RED,45512.0,2017-05-13 23:39:02.143
HRMLED RED,45518.0,2017-05-13 23:39:02.153
HRMLED RED,45503.0,2017-05-13 23:39:02.163
HRMLED RED,45512.0,2017-05-13 23:39:02.172
HRMLED RED,45525.0,2017-05-13 23:39:02.183
HRMLED RED,45539.0,2017-05-13 23:39:02.192
HRMLED RED,45554.0,2017-05-13 23:39:02.203
HRMLED RED,45563.0,2017-05-13 23:39:02.213
HRMLED RED,45584.0,2017-05-13 23:39:02.223
HRMLED RED,45594.0,2017-05-13 23:39:02.234
HRMLED RED,45607.0,2017-05-13 23:39:02.243
HRMLED RED,45625.0,2017-05-13 23:39:02.269
HRMLED RED,45624.0,2017-05-13 23:39:02.272
HRMLED RED,45623.0,2017-05-13 23:39:02.275
HRMLED RED,45632.0,2017-05-13 23:39:02.290
HRMLED RED,45635.0,2017-05-13 23:39:02.294
HRMLED RED,45655.0,2017-05-13 23:39:02.307
HRMLED RED,45666.0,2017-05-13 23:39:02.314
HRMLED RED,45676.0,2017-05-13 23:39:02.326
HRMLED RED,45690.0,2017-05-13 23:39:02.342
HRMLED RED,45689.0,2017-05-13 23:39:02.345
HRMLED RED,45700.0,2017-05-13 23:39:02.357
HRMLED RED,45705.0,2017-05-13 23:39:02.364
HRMLED RED,45728.0,2017-05-13 23:39:02.374
HRMLED RED,45740.0,2017-05-13 23:39:02.387
HRMLED RED,45722.0,2017-05-13 23:39:02.394
HRMLED RED,45732.0,2017-05-13 23:39:02.404
HRMLED RED,45742.0,2017-05-13 23:39:02.414
HRMLED RED,45753.0,2017-05-13 23:39:02.425
HRMLED RED,45760.0,2017-05-13 23:39:02.438
HRMLED RED,45761.0,2017-05-13 23:39:02.445
HRMLED RED,45776.0,2017-05-13 23:39:02.463
HRMLED RED,45778.0,2017-05-13 23:39:02.466
HRMLED RED,45772.0,2017-05-13 23:39:02.481
HRMLED RED,45788.0,2017-05-13 23:39:02.496
HRMLED RED,45797.0,2017-05-13 23:39:02.499
HRMLED RED,45777.0,2017-05-13 23:39:02.509
HRMLED RED,45786.0,2017-05-13 23:39:02.515
HRMLED RED,45798.0,2017-05-13 23:39:02.525
HRMLED RED,45793.0,2017-05-13 23:39:02.538
HRMLED RED,45792.0,2017-05-13 23:39:02.545
HRMLED RED,45808.0,2017-05-13 23:39:02.555
HRMLED RED,45802.0,2017-05-13 23:39:02.565
HRMLED RED,45792.0,2017-05-13 23:39:02.577
HRMLED RED,45789.0,2017-05-13 23:39:02.589
HRMLED RED,45760.0,2017-05-13 23:39:02.595
HRMLED RED,45693.0,2017-05-13 23:39:02.612
HRMLED RED,45618.0,2017-05-13 23:39:02.616
HRMLED RED,45487.0,2017-05-13 23:39:02.630
HRMLED RED,45379.0,2017-05-13 23:39:02.646
HRMLED RED,45269.0,2017-05-13 23:39:02.648
HRMLED RED,45171.0,2017-05-13 23:39:02.663
HRMLED RED,45115.0,2017-05-13 23:39:02.666
HRMLED RED,45089.0,2017-05-13 23:39:02.680
HRMLED RED,45072.0,2017-05-13 23:39:02.691
HRMLED RED,45060.0,2017-05-13 23:39:02.696
HRMLED RED,45066.0,2017-05-13 23:39:02.708
HRMLED RED,45074.0,2017-05-13 23:39:02.716
HRMLED RED,45094.0,2017-05-13 23:39:02.726
HRMLED RED,45119.0,2017-05-13 23:39:02.741
HRMLED RED,45119.0,2017-05-13 23:39:02.749
HRMLED RED,45150.0,2017-05-13 23:39:02.760
HRMLED RED,45164.0,2017-05-13 23:39:02.769
HRMLED RED,45198.0,2017-05-13 23:39:02.780
HRMLED RED,45218.0,2017-05-13 23:39:02.799
HRMLED RED,45249.0,2017-05-13 23:39:02.802
HRMLED RED,45281.0,2017-05-13 23:39:02.813
HRMLED RED,45314.0,2017-05-13 23:39:02.828
HRMLED RED,45350.0,2017-05-13 23:39:02.830
HRMLED RED,45384.0,2017-05-13 23:39:02.841
HRMLED RED,45410.0,2017-05-13 23:39:02.850
HRMLED RED,45428.0,2017-05-13 23:39:02.860
HRMLED RED,45438.0,2017-05-13 23:39:02.870
HRMLED RED,45463.0,2017-05-13 23:39:02.880
HRMLED RED,45480.0,2017-05-13 23:39:02.892
HRMLED RED,45484.0,2017-05-13 23:39:02.900
HRMLED RED,45487.0,2017-05-13 23:39:02.911
HRMLED RED,45495.0,2017-05-13 23:39:02.920
HRMLED RED,45493.0,2017-05-13 23:39:02.932
HRMLED RED,45510.0,2017-05-13 23:39:02.949
HRMLED RED,45512.0,2017-05-13 23:39:02.951
HRMLED RED,45508.0,2017-05-13 23:39:02.965
HRMLED RED,45522.0,2017-05-13 23:39:02.971
HRMLED RED,45522.0,2017-05-13 23:39:02.982
HRMLED RED,45512.0,2017-05-13 23:39:02.998
HRMLED RED,45516.0,2017-05-13 23:39:03.001
HRMLED RED,45533.0,2017-05-13 23:39:03.016
HRMLED RED,45534.0,2017-05-13 23:39:03.021
HRMLED RED,45554.0,2017-05-13 23:39:03.031
HRMLED RED,45550.0,2017-05-13 23:39:03.044
HRMLED RED,45578.0,2017-05-13 23:39:03.051
HRMLED RED,45568.0,2017-05-13 23:39:03.062
HRMLED RED,45600.0,2017-05-13 23:39:03.071
HRMLED RED,45586.0,2017-05-13 23:39:03.082
HRMLED RED,45614.0,2017-05-13 23:39:03.095
HRMLED RED,45624.0,2017-05-13 23:39:03.102
HRMLED RED,45631.0,2017-05-13 23:39:03.117
HRMLED RED,45641.0,2017-05-13 23:39:03.123
HRMLED RED,45642.0,2017-05-13 23:39:03.134
HRMLED RED,45649.0,2017-05-13 23:39:03.151
HRMLED RED,45661.0,2017-05-13 23:39:03.153
HRMLED RED,45671.0,2017-05-13 23:39:03.173
HRMLED RED,45692.0,2017-05-13 23:39:03.175
HRMLED RED,45685.0,2017-05-13 23:39:03.187
HRMLED RED,45682.0,2017-05-13 23:39:03.196
HRMLED RED,45689.0,2017-05-13 23:39:03.202
HRMLED RED,45707.0,2017-05-13 23:39:03.212
HRMLED RED,45716.0,2017-05-13 23:39:03.222
HRMLED RED,45726.0,2017-05-13 23:39:03.233
HRMLED RED,45722.0,2017-05-13 23:39:03.246
HRMLED RED,45725.0,2017-05-13 23:39:03.252
HRMLED RED,45734.0,2017-05-13 23:39:03.265
HRMLED RED,45736.0,2017-05-13 23:39:03.273
HRMLED RED,45751.0,2017-05-13 23:39:03.287
HRMLED RED,45753.0,2017-05-13 23:39:03.306
HRMLED RED,45766.0,2017-05-13 23:39:03.308
HRMLED RED,45770.0,2017-05-13 23:39:03.319
HRMLED RED,45768.0,2017-05-13 23:39:03.324
HRMLED RED,45762.0,2017-05-13 23:39:03.337
HRMLED RED,45767.0,2017-05-13 23:39:03.348
HRMLED RED,45759.0,2017-05-13 23:39:03.353
HRMLED RED,45737.0,2017-05-13 23:39:03.364
HRMLED RED,45700.0,2017-05-13 23:39:03.373
HRMLED RED,45646.0,2017-05-13 23:39:03.384
HRMLED RED,45530.0,2017-05-13 23:39:03.393
HRMLED RED,45401.0,2017-05-13 23:39:03.404
HRMLED RED,45272.0,2017-05-13 23:39:03.416
HRMLED RED,45150.0,2017-05-13 23:39:03.424
HRMLED RED,45065.0,2017-05-13 23:39:03.438
HRMLED RED,45004.0,2017-05-13 23:39:03.445
HRMLED RED,44972.0,2017-05-13 23:39:03.456
HRMLED RED,44939.0,2017-05-13 23:39:03.472
HRMLED RED,44936.0,2017-05-13 23:39:03.475
HRMLED RED,44927.0,2017-05-13 23:39:03.488
HRMLED RED,44937.0,2017-05-13 23:39:03.496
HRMLED RED,44946.0,2017-05-13 23:39:03.507
HRMLED RED,44957.0,2017-05-13 23:39:03.521
HRMLED RED,44978.0,2017-05-13 23:39:03.525
HRMLED RED,44982.0,2017-05-13 23:39:03.535
HRMLED RED,45001.0,2017-05-13 23:39:03.545
HRMLED RED,45019.0,2017-05-13 23:39:03.555
HRMLED RED,45032.0,2017-05-13 23:39:03.568
HRMLED RED,45053.0,2017-05-13 23:39:03.575
HRMLED RED,45079.0,2017-05-13 23:39:03.586
HRMLED RED,45106.0,2017-05-13 23:39:03.595
HRMLED RED,45143.0,2017-05-13 23:39:03.605
HRMLED RED,45174.0,2017-05-13 23:39:03.619
HRMLED RED,45215.0,2017-05-13 23:39:03.626
HRMLED RED,45238.0,2017-05-13 23:39:03.642
HRMLED RED,45274.0,2017-05-13 23:39:03.647
HRMLED RED,45303.0,2017-05-13 23:39:03.660
HRMLED RED,45320.0,2017-05-13 23:39:03.675
HRMLED RED,45339.0,2017-05-13 23:39:03.676
HRMLED RED,45358.0,2017-05-13 23:39:03.690
HRMLED RED,45370.0,2017-05-13 23:39:03.696
HRMLED RED,45380.0,2017-05-13 23:39:03.707
HRMLED RED,45382.0,2017-05-13 23:39:03.719
HRMLED RED,45386.0,2017-05-13 23:39:03.726
HRMLED RED,45391.0,2017-05-13 23:39:03.737
HRMLED RED,45387.0,2017-05-13 23:39:03.746
HRMLED RED,45396.0,2017-05-13 23:39:03.757
HRMLED RED,45397.0,2017-05-13 23:39:03.770
HRMLED RED,45400.0,2017-05-13 23:39:03.777
HRMLED RED,45408.0,2017-05-13 23:39:03.794
HRMLED RED,45412.0,2017-05-13 23:39:03.798
HRMLED RED,45446.0,2017-05-13 23:39:03.812
HRMLED RED,45455.0,2017-05-13 23:39:03.828
HRMLED RED,45456.0,2017-05-13 23:39:03.831
HRMLED RED,45474.0,2017-05-13 23:39:03.843
HRMLED RED,45489.0,2017-05-13 23:39:03.847
HRMLED RED,45505.0,2017-05-13 23:39:03.857
HRMLED RED,45528.0,2017-05-13 23:39:03.871
HRMLED RED,45532.0,2017-05-13 23:39:03.877
HRMLED RED,45547.0,2017-05-13 23:39:03.888
HRMLED RED,45554.0,2017-05-13 23:39:03.897
HRMLED RED,45565.0,2017-05-13 23:39:03.908
HRMLED RED,45585.0,2017-05-13 23:39:03.921
HRMLED RED,45587.0,2017-05-13 23:39:03.927
HRMLED RED,45597.0,2017-05-13 23:39:03.940
HRMLED RED,45601.0,2017-05-13 23:39:03.947
HRMLED RED,45603.0,2017-05-13 23:39:03.959
HRMLED RED,45613.0,2017-05-13 23:39:03.977
HRMLED RED,45630.0,2017-05-13 23:39:03.979
HRMLED RED,45628.0,2017-05-13 23:39:03.994
HRMLED RED,45635.0,2017-05-13 23:39:03.999
HRMLED RED,45642.0,2017-05-13 23:39:04.009
HRMLED RED,45656.0,2017-05-13 23:39:04.022
HRMLED RED,45660.0,2017-05-13 23:39:04.028
HRMLED RED,45661.0,2017-05-13 23:39:04.039
HRMLED RED,45672.0,2017-05-13 23:39:04.048
HRMLED RED,45684.0,2017-05-13 23:39:04.059
HRMLED RED,45680.0,2017-05-13 23:39:04.074
HRMLED RED,45691.0,2017-05-13 23:39:04.079
HRMLED RED,45711.0,2017-05-13 23:39:04.090
HRMLED RED,45700.0,2017-05-13 23:39:04.099
HRMLED RED,45712.0,2017-05-13 23:39:04.112
HRMLED RED,45717.0,2017-05-13 23:39:04.120
HRMLED RED,45707.0,2017-05-13 23:39:04.132
HRMLED RED,45680.0,2017-05-13 23:39:04.147
HRMLED RED,45643.0,2017-05-13 23:39:04.150
HRMLED RED,45581.0,2017-05-13 23:39:04.169
HRMLED RED,45464.0,2017-05-13 23:39:04.172
HRMLED RED,45320.0,2017-05-13 23:39:04.184
HRMLED RED,45179.0,2017-05-13 23:39:04.196
HRMLED RED,45056.0,2017-05-13 23:39:04.199
HRMLED RED,44966.0,2017-05-13 23:39:04.210
HRMLED RED,44903.0,2017-05-13 23:39:04.220
HRMLED RED,44870.0,2017-05-13 23:39:04.230
HRMLED RED,44838.0,2017-05-13 23:39:04.242
HRMLED RED,44821.0,2017-05-13 23:39:04.250
HRMLED RED,44828.0,2017-05-13 23:39:04.261
HRMLED RED,44821.0,2017-05-13 23:39:04.271
HRMLED RED,44835.0,2017-05-13 23:39:04.281
HRMLED RED,44842.0,2017-05-13 23:39:04.293
HRMLED RED,44846.0,2017-05-13 23:39:04.300
HRMLED RED,44873.0,2017-05-13 23:39:04.317
HRMLED RED,44877.0,2017-05-13 23:39:04.325
HRMLED RED,44892.0,2017-05-13 23:39:04.338
HRMLED RED,44906.0,2017-05-13 23:39:04.341
HRMLED RED,44921.0,2017-05-13 23:39:04.354
HRMLED RED,44941.0,2017-05-13 23:39:04.360
HRMLED RED,44980.0,2017-05-13 23:39:04.371
HRMLED RED,45002.0,2017-05-13 23:39:04.381
HRMLED RED,45055.0,2017-05-13 23:39:04.393
HRMLED RED,45083.0,2017-05-13 23:39:04.401
HRMLED RED,45116.0,2017-05-13 23:39:04.411
HRMLED RED,45172.0,2017-05-13 23:39:04.421
HRMLED RED,45195.0,2017-05-13 23:39:04.431
HRMLED RED,45213.0,2017-05-13 23:39:04.444
HRMLED RED,45247.0,2017-05-13 23:39:04.451
HRMLED RED,45263.0,2017-05-13 23:39:04.463
HRMLED RED,45269.0,2017-05-13 23:39:04.471
HRMLED RED,45273.0,2017-05-13 23:39:04.484
HRMLED RED,45284.0,2017-05-13 23:39:04.494
HRMLED RED,45278.0,2017-05-13 23:39:04.501
HRMLED RED,45285.0,2017-05-13 23:39:04.512
HRMLED RED,45296.0,2017-05-13 23:39:04.522
HRMLED RED,45303.0,2017-05-13 23:39:04.532
HRMLED RED,45305.0,2017-05-13 23:39:04.544
HRMLED RED,45296.0,2017-05-13 23:39:04.552
HRMLED RED,45312.0,2017-05-13 23:39:04.562
HRMLED RED,45322.0,2017-05-13 23:39:04.572
HRMLED RED,45346.0,2017-05-13 23:39:04.583
HRMLED RED,45344.0,2017-05-13 23:39:04.598
HRMLED RED,45368.0,2017-05-13 23:39:04.602
HRMLED RED,45375.0,2017-05-13 23:39:04.614
HRMLED RED,45369.0,2017-05-13 23:39:04.623
HRMLED RED,45391.0,2017-05-13 23:39:04.635
HRMLED RED,45419.0,2017-05-13 23:39:04.646
HRMLED RED,45415.0,2017-05-13 23:39:04.652
HRMLED RED,45435.0,2017-05-13 23:39:04.665
HRMLED RED,45441.0,2017-05-13 23:39:04.673
HRMLED RED,45453.0,2017-05-13 23:39:04.683
HRMLED RED,45475.0,2017-05-13 23:39:04.697
HRMLED RED,45485.0,2017-05-13 23:39:04.703
HRMLED RED,45497.0,2017-05-13 23:39:04.714
HRMLED RED,45513.0,2017-05-13 23:39:04.723
HRMLED RED,45523.0,2017-05-13 23:39:04.736
HRMLED RED,45525.0,2017-05-13 23:39:04.753
HRMLED RED,45545.0,2017-05-13 23:39:04.755
HRMLED RED,45548.0,2017-05-13 23:39:04.770
HRMLED RED,45548.0,2017-05-13 23:39:04.774
HRMLED RED,45565.0,2017-05-13 23:39:04.785
HRMLED RED,45573.0,2017-05-13 23:39:04.794
HRMLED RED,45570.0,2017-05-13 23:39:04.805
HRMLED RED,45586.0,2017-05-13 23:39:04.818
HRMLED RED,45594.0,2017-05-13 23:39:04.824
HRMLED RED,45597.0,2017-05-13 23:39:04.835
HRMLED RED,45609.0,2017-05-13 23:39:04.844
HRMLED RED,45601.0,2017-05-13 23:39:04.855
HRMLED RED,45616.0,2017-05-13 23:39:04.866
HRMLED RED,45626.0,2017-05-13 23:39:04.875
HRMLED RED,45636.0,2017-05-13 23:39:04.885
HRMLED RED,45636.0,2017-05-13 23:39:04.895
HRMLED RED,45647.0,2017-05-13 23:39:04.905
HRMLED RED,45651.0,2017-05-13 23:39:04.921
HRMLED RED,45660.0,2017-05-13 23:39:04.925
HRMLED RED,45664.0,2017-05-13 23:39:04.942
HRMLED RED,45670.0,2017-05-13 23:39:04.946
HRMLED RED,45654.0,2017-05-13 23:39:04.956
HRMLED RED,45639.0,2017-05-13 23:39:04.974
HRMLED RED,45592.0,2017-05-13 23:39:04.976
HRMLED RED,45527.0,2017-05-13 23:39:04.985
HRMLED RED,45403.0,2017-05-13 23:39:04.995
HRMLED RED,45260.0,2017-05-13 23:39:05.005
HRMLED RED,45118.0,2017-05-13 23:39:05.017
HRMLED RED,44986.0,2017-05-13 23:39:05.025
HRMLED RED,44905.0,2017-05-13 23:39:05.035
HRMLED RED,44842.0,2017-05-13 23:39:05.045
HRMLED RED,44789.0,2017-05-13 23:39:05.056
HRMLED RED,44766.0,2017-05-13 23:39:05.070
HRMLED RED,44756.0,2017-05-13 23:39:05.077
HRMLED RED,44753.0,2017-05-13 23:39:05.091
HRMLED RED,44768.0,2017-05-13 23:39:05.097
HRMLED RED,44761.0,2017-05-13 23:39:05.109
HRMLED RED,44783.0,2017-05-13 23:39:05.124
HRMLED RED,44785.0,2017-05-13 23:39:05.127
HRMLED RED,44808.0,2017-05-13 23:39:05.141
HRMLED RED,44799.0,2017-05-13 23:39:05.146
HRMLED RED,44814.0,2017-05-13 23:39:05.157
HRMLED RED,44831.0,2017-05-13 23:39:05.172
HRMLED RED,44852.0,2017-05-13 23:39:05.177
HRMLED RED,44866.0,2017-05-13 23:39:05.187
HRMLED RED,44905.0,2017-05-13 23:39:05.197
HRMLED RED,44938.0,2017-05-13 23:39:05.207
HRMLED RED,44984.0,2017-05-13 23:39:05.221
HRMLED RED,45031.0,2017-05-13 23:39:05.227
HRMLED RED,45059.0,2017-05-13 23:39:05.239
HRMLED RED,45080.0,2017-05-13 23:39:05.247
HRMLED RED,45113.0,2017-05-13 23:39:05.261
HRMLED RED,45138.0,2017-05-13 23:39:05.279
HRMLED RED,45160.0,2017-05-13 23:39:05.282
HRMLED RED,45172.0,2017-05-13 23:39:05.296
HRMLED RED,45194.0,2017-05-13 23:39:05.298
HRMLED RED,45201.0,2017-05-13 23:39:05.309
HRMLED RED,45209.0,2017-05-13 23:39:05.322
HRMLED RED,45203.0,2017-05-13 23:39:05.328
HRMLED RED,45216.0,2017-05-13 23:39:05.338
HRMLED RED,45227.0,2017-05-13 23:39:05.348
HRMLED RED,45235.0,2017-05-13 23:39:05.358
HRMLED RED,45243.0,2017-05-13 23:39:05.373
HRMLED RED,45249.0,2017-05-13 23:39:05.379
HRMLED RED,45253.0,2017-05-13 23:39:05.390
HRMLED RED,45245.0,2017-05-13 23:39:05.398
HRMLED RED,45257.0,2017-05-13 23:39:05.412
HRMLED RED,45284.0,2017-05-13 23:39:05.434
HRMLED RED,45300.0,2017-05-13 23:39:05.438
HRMLED RED,45302.0,2017-05-13 23:39:05.442
HRMLED RED,45318.0,2017-05-13 23:39:05.456
HRMLED RED,45342.0,2017-05-13 23:39:05.459
HRMLED RED,45347.0,2017-05-13 23:39:05.469
HRMLED RED,45372.0,2017-05-13 23:39:05.479
HRMLED RED,45382.0,2017-05-13 23:39:05.492
HRMLED RED,45384.0,2017-05-13 23:39:05.499
HRMLED RED,45398.0,2017-05-13 23:39:05.510
HRMLED RED,45407.0,2017-05-13 23:39:05.519
HRMLED RED,45420.0,2017-05-13 23:39:05.529
HRMLED RED,45428.0,2017-05-13 23:39:05.541
HRMLED RED,45446.0,2017-05-13 23:39:05.549
HRMLED RED,45452.0,2017-05-13 23:39:05.560
HRMLED RED,45449.0,2017-05-13 23:39:05.569
HRMLED RED,45474.0,2017-05-13 23:39:05.580
HRMLED RED,45488.0,2017-05-13 23:39:05.593
HRMLED RED,45487.0,2017-05-13 23:39:05.599
HRMLED RED,45496.0,2017-05-13 23:39:05.611
HRMLED RED,45505.0,2017-05-13 23:39:05.621
HRMLED RED,45518.0,2017-05-13 23:39:05.631
HRMLED RED,45539.0,2017-05-13 23:39:05.647
HRMLED RED,45533.0,2017-05-13 23:39:05.651
HRMLED RED,45543.0,2017-05-13 23:39:05.662
HRMLED RED,45561.0,2017-05-13 23:39:05.670
HRMLED RED,45566.0,2017-05-13 23:39:05.680
HRMLED RED,45567.0,2017-05-13 23:39:05.692
HRMLED RED,45571.0,2017-05-13 23:39:05.700
HRMLED RED,45568.0,2017-05-13 23:39:05.711
HRMLED RED,45589.0,2017-05-13 23:39:05.720
HRMLED RED,45590.0,2017-05-13 23:39:05.731
HRMLED RED,45587.0,2017-05-13 23:39:05.743
HRMLED RED,45587.0,2017-05-13 23:39:05.751
HRMLED RED,45583.0,2017-05-13 23:39:05.763
HRMLED RED,45608.0,2017-05-13 23:39:05.771
HRMLED RED,45608.0,2017-05-13 23:39:05.782
HRMLED RED,45612.0,2017-05-13 23:39:05.796
HRMLED RED,45635.0,2017-05-13 23:39:05.801
HRMLED RED,45640.0,2017-05-13 23:39:05.814
HRMLED RED,45644.0,2017-05-13 23:39:05.822
HRMLED RED,45639.0,2017-05-13 23:39:05.832
HRMLED RED,45625.0,2017-05-13 23:39:05.847
HRMLED RED,45607.0,2017-05-13 23:39:05.851
HRMLED RED,45546.0,2017-05-13 23:39:05.864
HRMLED RED,45466.0,2017-05-13 23:39:05.871
HRMLED RED,45352.0,2017-05-13 23:39:05.882
HRMLED RED,45190.0,2017-05-13 23:39:05.895
HRMLED RED,45069.0,2017-05-13 23:39:05.902
HRMLED RED,44947.0,2017-05-13 23:39:05.914
HRMLED RED,44872.0,2017-05-13 23:39:05.923
HRMLED RED,44819.0,2017-05-13 23:39:05.933
HRMLED RED,44788.0,2017-05-13 23:39:05.948
HRMLED RED,44750.0,2017-05-13 23:39:05.953
HRMLED RED,44745.0,2017-05-13 23:39:05.964
HRMLED RED,44751.0,2017-05-13 23:39:05.973
HRMLED RED,44757.0,2017-05-13 23:39:05.992
HRMLED RED,44777.0,2017-05-13 23:39:05.994
HRMLED RED,44783.0,2017-05-13 23:39:06.005
HRMLED RED,44779.0,2017-05-13 23:39:06.017
HRMLED RED,44798.0,2017-05-13 23:39:06.023
HRMLED RED,44807.0,2017-05-13 23:39:06.041
HRMLED RED,44824.0,2017-05-13 23:39:06.043
HRMLED RED,44846.0,2017-05-13 23:39:06.053
HRMLED RED,44856.0,2017-05-13 23:39:06.063
HRMLED RED,44873.0,2017-05-13 23:39:06.073
HRMLED RED,44917.0,2017-05-13 23:39:06.084
HRMLED RED,44934.0,2017-05-13 23:39:06.093
HRMLED RED,44986.0,2017-05-13 23:39:06.103
HRMLED RED,45025.0,2017-05-13 23:39:06.113
HRMLED RED,45070.0,2017-05-13 23:39:06.123
HRMLED RED,45091.0,2017-05-13 23:39:06.134
HRMLED RED,45113.0,2017-05-13 23:39:06.145
HRMLED RED,45133.0,2017-05-13 23:39:06.157
HRMLED RED,45165.0,2017-05-13 23:39:06.178
HRMLED RED,45181.0,2017-05-13 23:39:06.180
HRMLED RED,45181.0,2017-05-13 23:39:06.191
HRMLED RED,45189.0,2017-05-13 23:39:06.195
HRMLED RED,45207.0,2017-05-13 23:39:06.204
HRMLED RED,45207.0,2017-05-13 23:39:06.216
HRMLED RED,45208.0,2017-05-13 23:39:06.224
HRMLED RED,45223.0,2017-05-13 23:39:06.234
HRMLED RED,45213.0,2017-05-13 23:39:06.244
HRMLED RED,45234.0,2017-05-13 23:39:06.255
HRMLED RED,45237.0,2017-05-13 23:39:06.271
HRMLED RED,45245.0,2017-05-13 23:39:06.275
HRMLED RED,45262.0,2017-05-13 23:39:06.285
HRMLED RED,45269.0,2017-05-13 23:39:06.295
HRMLED RED,45284.0,2017-05-13 23:39:06.307
HRMLED RED,45295.0,2017-05-13 23:39:06.323
HRMLED RED,45315.0,2017-05-13 23:39:06.326
HRMLED RED,45325.0,2017-05-13 23:39:06.341
HRMLED RED,45345.0,2017-05-13 23:39:06.346
HRMLED RED,45360.0,2017-05-13 23:39:06.359
HRMLED RED,45374.0,2017-05-13 23:39:06.373
HRMLED RED,45376.0,2017-05-13 23:39:06.376
HRMLED RED,45383.0,2017-05-13 23:39:06.391
HRMLED RED,45411.0,2017-05-13 23:39:06.397
HRMLED RED,45408.0,2017-05-13 23:39:06.406
HRMLED RED,45417.0,2017-05-13 23:39:06.419
HRMLED RED,45437.0,2017-05-13 23:39:06.426
HRMLED RED,45453.0,2017-05-13 23:39:06.436
HRMLED RED,45452.0,2017-05-13 23:39:06.446
HRMLED RED,45448.0,2017-05-13 23:39:06.456
HRMLED RED,45467.0,2017-05-13 23:39:06.471
HRMLED RED,45473.0,2017-05-13 23:39:06.476
HRMLED RED,45480.0,2017-05-13 23:39:06.486
HRMLED RED,45491.0,2017-05-13 23:39:06.496
HRMLED RED,45503.0,2017-05-13 23:39:06.508
HRMLED RED,45509.0,2017-05-13 23:39:06.525
HRMLED RED,45516.0,2017-05-13 23:39:06.527
HRMLED RED,45534.0,2017-05-13 23:39:06.541
HRMLED RED,45543.0,2017-05-13 23:39:06.547
HRMLED RED,45547.0,2017-05-13 23:39:06.560
HRMLED RED,45560.0,2017-05-13 23:39:06.578
HRMLED RED,45561.0,2017-05-13 23:39:06.580
HRMLED RED,45569.0,2017-05-13 23:39:06.590
HRMLED RED,45565.0,2017-05-13 23:39:06.597
HRMLED RED,45574.0,2017-05-13 23:39:06.607
